section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-6BCD7C,NON-504B602253,37a553d7bd47b686,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-523BCE,NON-FC4419B623,b1d50c91c0136106,approved,PKT-6BCD7C,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-68B880,NON-1BFC4C193C,ee77fbc72428a2b0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-EDD3FC,NON-75E8FB6794,f12cde255169f860,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-523BCE,,,,,,1,L1,list_action,NOI-37A3C17A,final,,,,include,STAOPP-03-82,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L1,list_action,NOI-B4A4DDEC,draft,,,,include,STAOPP-03-45,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L1,list_action,NOI-B8AEA3C2,final,,,,include,STAOPP-03-21,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L1,list_action,NOI-ECF8E4CE,draft,,,,include,STAOPP-03-47,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L1,list_action,NOI-F6FD57FB,final,,,,include,STAOPP-03-59,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L2,list_action,NOI-47524BF5,final,,,,include,CAMERR-03-25,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L2,list_action,NOI-54C38A22,final,,,,include,CAMERR-03-69,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L2,list_action,NOI-885EA8E9,draft,,,,include,CAMERR-03-102,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L2,list_action,NOI-CD6549C4,final,,,,include,CAMERR-03-76,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L2,list_action,NOI-E0FBDB70,draft,,,,include,CAMERR-03-70,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L3,list_action,NOI-1A4777C2,draft,,,,include,ACTITE-03-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,L3,list_action,NOI-5E50757F,draft,,,,include,ACTITE-03-77,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L3,list_action,NOI-A7BCC2FC,final,,,,include,ACTITE-03-39,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L3,list_action,NOI-BABD4217,final,,,,include,ACTITE-03-54,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,L3,list_action,NOI-C2530702,final,,,,include,ACTITE-03-46,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,N1,numeric_delta,NOI-2153F155,final,add,8218,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,N1,numeric_delta,NOI-3463149D,final,add,154,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,1,N1,numeric_delta,NOI-5717FFFF,final,add,106,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,N1,numeric_delta,NOI-8D0DB86C,draft,add,1688,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,N1,numeric_delta,NOI-D98918E8,draft,add,4741,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-523BCE,,,,,,2,T1,text_candidate,NOI-10C7B678,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
