section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-19F250,NON-3EB123F618,b05bf783b4342607,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-251E36,NON-A3474104E3,2ef14129d2153e35,approved,PKT-19F250,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-F92752,NON-A8EB7232A0,a1e47ecc4ae8b9e0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-3C24F7,NON-5AA15308A1,4cb03050bf3f996e,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-19F250,,,,,,3,B1,boolean_gate,BOL-1BA44A5E,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-19F250,,,,,,3,B1,boolean_gate,BOL-2E7BC810,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-19F250,,,,,,3,B1,boolean_gate,BOL-619F43AF,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-19F250,,,,,,3,B1,boolean_gate,BOL-8AC1513F,final,,,,,,,,,clear,blocked,,,,field is true only when all selected gates match expected
record,PKT-19F250,,,,,,3,L1,list_action,LST-1DCE121D,final,,,,remove,EXCIDS-03-DECOY,EXCIDS-03-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-19F250,,,,,,3,L1,list_action,LST-A6A91628,final,,,,include,EXCIDS-03-60,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L1,list_action,LST-B374929D,final,,,,include,EXCIDS-03-102,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L1,list_action,LST-D9B115FF,final,,,,include,EXCIDS-03-42,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L1,list_action,LST-EA2E9889,final,,,,include,EXCIDS-03-37,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L2,list_action,LST-1C9E8D63,final,,,,include,JPY,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L2,list_action,LST-22D9501A,final,,,,include,CAD,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,L2,list_action,LST-30378C18,final,,,,remove,CUR-03-DECOY,CUR-03-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-19F250,,,,,,3,L2,list_action,LST-CB3CF27A,final,,,,include,CHF,,,,,,,,,include unless a later remove or alias targets it
record,PKT-19F250,,,,,,3,N1,numeric_delta,NUM-04290AFA,final,subtract,470,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-19F250,,,,,,3,N1,numeric_delta,NUM-1627EDB6,final,subtract,3928,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-19F250,,,,,,3,N1,numeric_delta,NUM-3EBA1E4C,final,add,586,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-19F250,,,,,,3,N1,numeric_delta,NUM-448C5B01,final,add,3011,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-19F250,,,,,,3,N1,numeric_delta,NUM-9969B513,final,add,2589,100,,,,,,,,,,,apply signed amount_minor divided by scale
