section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-984123,NON-07A078EC1A,24372943dea544e3,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-2E589F,NON-CABB47C751,c02ed7198ce93a3b,approved,PKT-984123,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-1070AF,NON-D3D8BDD30A,2800daf42606c411,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-C3CC26,NON-A7123DDDD4,61421f33417b035f,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-1070AF,,,,,,2,B1,boolean_gate,NOI-189B3BCD,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,B1,boolean_gate,NOI-8D9F27C3,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,B1,boolean_gate,NOI-9BD61AA2,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,B1,boolean_gate,NOI-AF12067F,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,B1,boolean_gate,NOI-C48E6709,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,L1,list_action,NOI-12E1976C,draft,,,,include,EXCIDS-01-62,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L1,list_action,NOI-526557BC,final,,,,include,EXCIDS-01-50,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,L1,list_action,NOI-8727C72A,draft,,,,include,EXCIDS-01-86,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L1,list_action,NOI-B0C90238,final,,,,include,EXCIDS-01-48,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L1,list_action,NOI-D697E066,final,,,,include,EXCIDS-01-25,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L2,list_action,NOI-43AB2A14,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,L2,list_action,NOI-68645CF4,draft,,,,include,EUR,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L2,list_action,NOI-84CD7CBD,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,L2,list_action,NOI-8FDBDD2F,draft,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,L2,list_action,NOI-D7DE2D1D,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N1,numeric_delta,NOI-1BA82BBE,final,add,1856,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,N1,numeric_delta,NOI-2B67A14F,draft,add,5511,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,N1,numeric_delta,NOI-4CD73FB4,draft,add,4541,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N1,numeric_delta,NOI-AA71816C,final,add,3170,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N1,numeric_delta,NOI-BAFBD8FC,final,add,988,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,N2,numeric_delta,NOI-95BE176A,draft,add,1295,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N2,numeric_delta,NOI-ADEE30A7,final,add,2131,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,2,N2,numeric_delta,NOI-BBEE1CE8,draft,add,7073,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N2,numeric_delta,NOI-C446AB75,final,add,7833,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1070AF,,,,,,1,N2,numeric_delta,NOI-CDD79D87,final,add,6432,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,B1,boolean_gate,NOI-396406F5,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,B1,boolean_gate,NOI-45E524AD,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,B1,boolean_gate,NOI-A6216269,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,B1,boolean_gate,NOI-BAB673DE,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,B1,boolean_gate,NOI-CDA8D602,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,L1,list_action,NOI-34719A52,draft,,,,include,EXCIDS-01-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L1,list_action,NOI-34EC0BF9,final,,,,include,EXCIDS-01-37,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L1,list_action,NOI-358504A4,final,,,,include,EXCIDS-01-101,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,L1,list_action,NOI-6DB1D12E,draft,,,,include,EXCIDS-01-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L1,list_action,NOI-74628B50,final,,,,include,EXCIDS-01-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,L2,list_action,NOI-36C995CB,draft,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L2,list_action,NOI-3934BB7F,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,L2,list_action,NOI-7C3BC0D4,draft,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L2,list_action,NOI-E02E41C9,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,L2,list_action,NOI-EE37E7BC,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,N1,numeric_delta,NOI-306EBD33,draft,add,7896,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N1,numeric_delta,NOI-44A72604,final,add,6373,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N1,numeric_delta,NOI-6A23E6C6,final,add,3349,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,N1,numeric_delta,NOI-985EB6C4,draft,add,5572,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N1,numeric_delta,NOI-D3F708A8,final,add,8846,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N2,numeric_delta,NOI-1B466177,final,add,220,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,N2,numeric_delta,NOI-23C8C48C,draft,add,1848,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N2,numeric_delta,NOI-8052D374,final,add,3384,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,1,N2,numeric_delta,NOI-C96DA6E3,final,add,6437,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2E589F,,,,,,2,N2,numeric_delta,NOI-E047260C,draft,add,6528,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-984123,,,,,,3,B1,boolean_gate,BOL-35D5C2BB,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-984123,,,,,,3,B1,boolean_gate,BOL-476FF9CB,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-984123,,,,,,3,B1,boolean_gate,BOL-6C5AE125,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-984123,,,,,,3,B1,boolean_gate,BOL-F94E603B,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-984123,,,,,,3,L1,list_action,LST-398B6C48,final,,,,include,EXCIDS-01-60,,,,,,,,,include unless a later remove or alias targets it
record,PKT-984123,,,,,,3,L1,list_action,LST-9D6C243C,final,,,,include,EXCIDS-01-102,,,,,,,,,include unless a later remove or alias targets it
record,PKT-984123,,,,,,3,L1,list_action,LST-A625D8E2,final,,,,include,EXCIDS-01-37,,,,,,,,,include unless a later remove or alias targets it
record,PKT-984123,,,,,,3,L1,list_action,LST-E2F53A48,final,,,,include,EXCIDS-01-42,,,,,,,,,include unless a later remove or alias targets it
