section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-797ACE,NON-30A8E57143,97edb45d2e2f96d5,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-B3FE49,NON-DC988136A4,85042b41b9234985,approved,PKT-797ACE,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-0E44DE,NON-51D4BBE64B,b391e804b63fc180,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-B3388D,NON-1FA4FD42A6,9b8c0cfae618a0f2,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-0E44DE,,,,,,2,B1,boolean_gate,NOI-1C15EF83,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,B1,boolean_gate,NOI-1E1F9406,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,B1,boolean_gate,NOI-2114DE91,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,B1,boolean_gate,NOI-D2D2DABA,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,B1,boolean_gate,NOI-DE1485DA,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,L1,list_action,NOI-34FBF3CA,draft,,,,include,EXCIDS-03-105,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,L1,list_action,NOI-94990290,draft,,,,include,EXCIDS-03-65,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L1,list_action,NOI-C3FAA74B,final,,,,include,EXCIDS-03-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L1,list_action,NOI-CBF8E379,final,,,,include,EXCIDS-03-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L1,list_action,NOI-E99448EF,final,,,,include,EXCIDS-03-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L2,list_action,NOI-0B06A0AD,final,,,,include,USD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,L2,list_action,NOI-8082BEFE,draft,,,,include,EUR,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L2,list_action,NOI-A4F0A28E,final,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,L2,list_action,NOI-CF6A032B,draft,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,L2,list_action,NOI-EC549FE7,final,,,,include,CHF,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N1,numeric_delta,NOI-00A70479,final,add,4698,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,N1,numeric_delta,NOI-0B406B49,draft,add,6607,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N1,numeric_delta,NOI-2BCA6080,final,add,7156,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N1,numeric_delta,NOI-A09960E7,final,add,2448,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,N1,numeric_delta,NOI-A4617C07,draft,add,1074,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,N2,numeric_delta,NOI-11450D66,draft,add,4963,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N2,numeric_delta,NOI-63D0E20B,final,add,2015,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,2,N2,numeric_delta,NOI-9FA61B00,draft,add,6987,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N2,numeric_delta,NOI-A0AC6D92,final,add,7497,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0E44DE,,,,,,1,N2,numeric_delta,NOI-D8B7AC8B,final,add,130,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-797ACE,,,,,,3,B1,boolean_gate,BOL-15917D96,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-797ACE,,,,,,3,B1,boolean_gate,BOL-564312D8,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-797ACE,,,,,,3,B1,boolean_gate,BOL-F3C722C4,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-797ACE,,,,,,3,B1,boolean_gate,BOL-F82E2C10,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-797ACE,,,,,,3,L1,list_action,LST-0D94D4CD,final,,,,include,EXCIDS-03-19,,,,,,,,,include unless a later remove or alias targets it
record,PKT-797ACE,,,,,,3,L1,list_action,LST-3B0B6E25,final,,,,include,EXCIDS-03-76,,,,,,,,,include unless a later remove or alias targets it
