section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-4AF1C1,NON-3643E66F15,5077ef8595dc0c57,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-F38A61,NON-314B92616D,d426ed7d14a5b483,approved,PKT-4AF1C1,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-46166E,NON-50739E972E,f2f1069a16cd8e30,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-AE1D0E,NON-CD8053131C,1193a746f6865d7e,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-46166E,,,,,,2,B1,boolean_gate,NOI-540D339A,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,B1,boolean_gate,NOI-6F9BFF4C,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,B1,boolean_gate,NOI-6FFBC2D6,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,B1,boolean_gate,NOI-7AB1D98F,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,B1,boolean_gate,NOI-D27B0FB8,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,L1,list_action,NOI-003FE3EE,draft,,,,include,EXCIDS-02-54,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,L1,list_action,NOI-12E88CC7,draft,,,,include,EXCIDS-02-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L1,list_action,NOI-64C0A405,final,,,,include,EXCIDS-02-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L1,list_action,NOI-7A05EF14,final,,,,include,EXCIDS-02-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L1,list_action,NOI-F94C4253,final,,,,include,EXCIDS-02-22,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L2,list_action,NOI-3588CA5E,final,,,,include,JPY,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L2,list_action,NOI-44D4F952,final,,,,include,EUR,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,L2,list_action,NOI-7B8A8A8C,draft,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,L2,list_action,NOI-8156A668,final,,,,include,CAD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,L2,list_action,NOI-CA3798E4,draft,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N1,numeric_delta,NOI-03BB6FFB,final,add,2257,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N1,numeric_delta,NOI-03DFE6C2,final,add,3849,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N1,numeric_delta,NOI-492EE044,final,add,6049,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,N1,numeric_delta,NOI-644C2E7A,draft,add,1434,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,N1,numeric_delta,NOI-A4232682,draft,add,140,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N2,numeric_delta,NOI-17334266,final,add,688,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N2,numeric_delta,NOI-5AF755A9,final,add,5912,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,1,N2,numeric_delta,NOI-66AB1912,final,add,5417,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,N2,numeric_delta,NOI-A1367AC6,draft,add,4166,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-46166E,,,,,,2,N2,numeric_delta,NOI-A5A63671,draft,add,4496,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-4AF1C1,,,,,,3,B1,boolean_gate,BOL-742794A8,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-4AF1C1,,,,,,3,B1,boolean_gate,BOL-84380C32,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-4AF1C1,,,,,,3,B1,boolean_gate,BOL-D1028953,final,,,,,,,,,clear,clear,,,,field is true only when all selected gates match expected
record,PKT-4AF1C1,,,,,,3,B1,boolean_gate,BOL-DA2276DE,final,,,,,,,,,clear,blocked,,,,field is true only when all selected gates match expected
