section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-49D7D6,NON-CD5C6273BE,227edcb08b9d9247,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-65FAA4,NON-D700CAA11F,1c52fd01f356dfb3,approved,PKT-49D7D6,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-156444,NON-7B97DAE16A,d74966a1d159e4a1,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-0DF812,NON-F8E9924093,360d42973d1e2d46,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-0DF812,,,,,,1,L1,list_action,NOI-0DEFCAD9,final,,,,include,NORSKU-01-60,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L1,list_action,NOI-67D0A70F,draft,,,,include,NORSKU-01-93,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L1,list_action,NOI-889C901E,draft,,,,include,NORSKU-01-51,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L1,list_action,NOI-C4BD6594,final,,,,include,NORSKU-01-78,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L1,list_action,NOI-CB31968A,final,,,,include,NORSKU-01-86,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L2,list_action,NOI-075BD479,final,,,,include,REFIDS-01-67,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L2,list_action,NOI-2FCB0C11,final,,,,include,REFIDS-01-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L2,list_action,NOI-4DA00E10,final,,,,include,REFIDS-01-43,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L2,list_action,NOI-87AF0CF8,draft,,,,include,REFIDS-01-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L2,list_action,NOI-AF1A4E54,draft,,,,include,REFIDS-01-26,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L3,list_action,NOI-4119C25D,final,,,,include,POLVIO-01-63,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L3,list_action,NOI-711AC593,draft,,,,include,POLVIO-01-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,L3,list_action,NOI-BB9D5A17,draft,,,,include,POLVIO-01-13,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L3,list_action,NOI-EAED6E4A,final,,,,include,POLVIO-01-105,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,L3,list_action,NOI-FCE21205,final,,,,include,POLVIO-01-40,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,N1,numeric_delta,NOI-0ED213C5,draft,add,7813,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,N1,numeric_delta,NOI-3531DC92,final,add,7031,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,N1,numeric_delta,NOI-70A59654,final,add,480,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,N1,numeric_delta,NOI-7FF2FC51,final,add,1649,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,N1,numeric_delta,NOI-F996B513,draft,add,1594,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,T1,text_candidate,NOI-052D827D,final,,,,,,,,,,,recact_exception,86,2,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,T1,text_candidate,NOI-39C78AC4,draft,,,,,,,,,,,recact_secondary,87,1,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,T1,text_candidate,NOI-40F4B687,final,,,,,,,,,,,recact_primary,88,0,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,1,T1,text_candidate,NOI-A62852F6,final,,,,,,,,,,,recact_secondary,84,4,decoy from unselected or invalid packet
record,PKT-0DF812,,,,,,2,T1,text_candidate,NOI-D1C8BCF6,draft,,,,,,,,,,,recact_primary,85,3,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L1,list_action,NOI-2BCAC7E2,final,,,,include,NORSKU-01-48,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L1,list_action,NOI-301DAAE1,draft,,,,include,NORSKU-01-67,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L1,list_action,NOI-4EA3A309,final,,,,include,NORSKU-01-101,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L1,list_action,NOI-5ABC3306,final,,,,include,NORSKU-01-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L1,list_action,NOI-F0807BDF,draft,,,,include,NORSKU-01-68,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L2,list_action,NOI-1B01DCA2,final,,,,include,REFIDS-01-32,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L2,list_action,NOI-3A5BCE85,final,,,,include,REFIDS-01-58,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L2,list_action,NOI-546FBF2D,draft,,,,include,REFIDS-01-66,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L2,list_action,NOI-74723F75,final,,,,include,REFIDS-01-44,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L2,list_action,NOI-FB61E863,draft,,,,include,REFIDS-01-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L3,list_action,NOI-13CE3F84,final,,,,include,POLVIO-01-93,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L3,list_action,NOI-30E1A66E,final,,,,include,POLVIO-01-93,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,L3,list_action,NOI-4C2F59AE,final,,,,include,POLVIO-01-81,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L3,list_action,NOI-C7D844E6,draft,,,,include,POLVIO-01-88,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,L3,list_action,NOI-E094366F,draft,,,,include,POLVIO-01-52,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,N1,numeric_delta,NOI-5F107D6B,final,add,6320,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,N1,numeric_delta,NOI-6EA0D84B,draft,add,8749,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,N1,numeric_delta,NOI-766C5CD9,final,add,3182,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,N1,numeric_delta,NOI-90F33FFD,final,add,6379,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,N1,numeric_delta,NOI-A85737C9,draft,add,9035,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,T1,text_candidate,NOI-5BC57C7E,final,,,,,,,,,,,recact_exception,86,2,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,T1,text_candidate,NOI-69CDFFB7,final,,,,,,,,,,,recact_secondary,84,4,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,T1,text_candidate,NOI-D0768E84,draft,,,,,,,,,,,recact_primary,85,3,decoy from unselected or invalid packet
record,PKT-156444,,,,,,1,T1,text_candidate,NOI-D77785BC,final,,,,,,,,,,,recact_primary,88,0,decoy from unselected or invalid packet
record,PKT-156444,,,,,,2,T1,text_candidate,NOI-EB5773FD,draft,,,,,,,,,,,recact_secondary,87,1,decoy from unselected or invalid packet
