section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-CC2500,NON-31D8C2D4D6,83485f14bc499908,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-3871A9,NON-03D873A612,a477506daa90dc05,approved,PKT-CC2500,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-D06F6C,NON-B3FAB523C4,3828c97255b3a540,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-BD615B,NON-998D8F0C21,649999895e103d21,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-3871A9,,,,,,2,L1,list_action,NOI-28C20734,draft,,,,include,NORSKU-04-62,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,L1,list_action,NOI-5876A310,draft,,,,include,NORSKU-04-30,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L1,list_action,NOI-77C37E9F,final,,,,include,NORSKU-04-65,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L1,list_action,NOI-A13CAF90,final,,,,include,NORSKU-04-47,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L1,list_action,NOI-D10FF6D9,final,,,,include,NORSKU-04-68,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L2,list_action,NOI-322CBA24,final,,,,include,REFIDS-04-44,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,L2,list_action,NOI-38431C1A,draft,,,,include,REFIDS-04-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L2,list_action,NOI-4942DEC0,final,,,,include,REFIDS-04-64,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L2,list_action,NOI-CDFF540E,final,,,,include,REFIDS-04-59,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,L2,list_action,NOI-D3D9D51B,draft,,,,include,REFIDS-04-19,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L3,list_action,NOI-06E72751,final,,,,include,POLVIO-04-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,L3,list_action,NOI-32C1044A,draft,,,,include,POLVIO-04-96,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L3,list_action,NOI-BEBDFB5E,final,,,,include,POLVIO-04-39,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,L3,list_action,NOI-F010ACD1,draft,,,,include,POLVIO-04-82,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,L3,list_action,NOI-FFA3C336,final,,,,include,POLVIO-04-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,N1,numeric_delta,NOI-18CC2804,final,add,4832,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,N1,numeric_delta,NOI-31837B41,final,add,7181,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,N1,numeric_delta,NOI-46705CCF,final,add,5946,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,N1,numeric_delta,NOI-512364C6,draft,add,1159,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,N1,numeric_delta,NOI-6632FBEF,draft,add,2552,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,T1,text_candidate,NOI-5DAD8DB2,final,,,,,,,,,,,recact_exception,86,2,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,T1,text_candidate,NOI-5F9516DC,final,,,,,,,,,,,recact_primary,88,0,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,T1,text_candidate,NOI-BBDE22DC,draft,,,,,,,,,,,recact_primary,85,3,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,1,T1,text_candidate,NOI-F07FB261,final,,,,,,,,,,,recact_secondary,84,4,decoy from unselected or invalid packet
record,PKT-3871A9,,,,,,2,T1,text_candidate,NOI-F322CBB8,draft,,,,,,,,,,,recact_secondary,87,1,decoy from unselected or invalid packet
record,PKT-BD615B,,,,,,2,L1,list_action,NOI-067F34F4,draft,,,,include,NORSKU-04-86,,,,,,,,,decoy from unselected or invalid packet
record,PKT-BD615B,,,,,,2,L1,list_action,NOI-12F96E4D,draft,,,,include,NORSKU-04-90,,,,,,,,,decoy from unselected or invalid packet
