section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-097CE7,NON-316945BDBD,79be01b17612e6fa,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-95BF69,NON-F9044FAC05,688efafc6f6f5ad1,approved,PKT-097CE7,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-2A5D14,NON-FAB32EE393,98e3fd5639ba3ea0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-41137D,NON-34118A012B,55e1b9bcd731cb37,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-097CE7,,,,,,3,L1,list_action,LST-13F81A0B,final,,,,include,NORSKU-02-67,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L1,list_action,LST-8650C6CB,final,,,,include,NORSKU-02-16,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L1,list_action,LST-C788966C,final,,,,include,NORSKU-02-42,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L1,list_action,LST-D0057FF6,final,,,,include,NORSKU-02-96,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L1,list_action,LST-D85A2010,final,,,,remove,NORSKU-02-DECOY,NORSKU-02-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-097CE7,,,,,,3,L2,list_action,LST-3E431DFD,final,,,,include,REFIDS-02-37,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L2,list_action,LST-5D49ACB5,final,,,,include,REFIDS-02-25,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L2,list_action,LST-6DDD8E55,final,,,,remove,REFIDS-02-DECOY,REFIDS-02-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-097CE7,,,,,,3,L2,list_action,LST-97F88A24,final,,,,include,REFIDS-02-98,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L2,list_action,LST-B4F7E299,final,,,,include,REFIDS-02-103,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L3,list_action,LST-01BD2FFB,final,,,,include,POLVIO-02-88,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L3,list_action,LST-68F14D29,final,,,,include,POLVIO-02-101,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L3,list_action,LST-A546FAEC,final,,,,remove,POLVIO-02-DECOY,POLVIO-02-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-097CE7,,,,,,3,L3,list_action,LST-A71CCC94,final,,,,include,POLVIO-02-91,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,L3,list_action,LST-B63AF231,final,,,,include,POLVIO-02-69,,,,,,,,,include unless a later remove or alias targets it
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-950E51C6,final,subtract,2503,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-B0887E72,final,subtract,4168,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-D2AB31AE,final,add,994,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-D91380A5,final,add,1311,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-E7683A7C,final,add,3522,100,,,,,,,,,,,positive-control adjustment
record,PKT-097CE7,,,,,,3,N1,numeric_delta,NUM-EEEB8FE7,final,add,1569,100,,,,,,,,,,,apply signed amount_minor divided by scale
record,PKT-097CE7,,,,,,3,T1,text_candidate,TXT-16C4A6E8,final,,,,,,,,,,,recact_secondary,82,17,rank by score minus penalty; tie by candidate text
record,PKT-097CE7,,,,,,3,T1,text_candidate,TXT-ED088F81,final,,,,,,,,,,,recact_exception,78,3,rank by score minus penalty; tie by candidate text
record,PKT-097CE7,,,,,,3,T1,text_candidate,TXT-EE9AB61A,final,,,,,,,,,,,recact_primary,87,3,rank by score minus penalty; tie by candidate text
record,PKT-2A5D14,,,,,,1,L1,list_action,NOI-0D9F5465,final,,,,include,NORSKU-02-55,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,2,L1,list_action,NOI-A52B2863,draft,,,,include,NORSKU-02-65,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L1,list_action,NOI-C1D3E492,final,,,,include,NORSKU-02-20,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,2,L1,list_action,NOI-D0D5A011,draft,,,,include,NORSKU-02-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L1,list_action,NOI-F200F304,final,,,,include,NORSKU-02-77,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,2,L2,list_action,NOI-1173A1C2,draft,,,,include,REFIDS-02-60,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L2,list_action,NOI-236C05FE,final,,,,include,REFIDS-02-43,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L2,list_action,NOI-8D83B5F9,final,,,,include,REFIDS-02-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L2,list_action,NOI-BCFA750B,final,,,,include,REFIDS-02-95,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,2,L2,list_action,NOI-F88B3223,draft,,,,include,REFIDS-02-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L3,list_action,NOI-7867ACA7,final,,,,include,POLVIO-02-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,2,L3,list_action,NOI-8D317306,draft,,,,include,POLVIO-02-20,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2A5D14,,,,,,1,L3,list_action,NOI-C036F01F,final,,,,include,POLVIO-02-103,,,,,,,,,decoy from unselected or invalid packet
