section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-280AB6,NON-E14D2283A5,55a32545a842a742,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-2118C0,NON-A76005E8B7,2b479d4d75801d9d,approved,PKT-280AB6,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-606A79,NON-A61815B33B,02b3faaa6180f090,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-35CBD3,NON-AAF3E43E13,0ec6573f1a0429ff,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-2118C0,,,,,,1,L1,list_action,NOI-0DC46890,final,,,,include,QUAFAI-03-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,L1,list_action,NOI-3713F991,final,,,,include,QUAFAI-03-47,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,L1,list_action,NOI-43221A67,draft,,,,include,QUAFAI-03-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,L1,list_action,NOI-56F2983A,draft,,,,include,QUAFAI-03-105,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,L1,list_action,NOI-8FFC3313,final,,,,include,QUAFAI-03-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,L2,list_action,NOI-01D98060,draft,,,,include,RULIDS-03-81,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,L2,list_action,NOI-02BC345C,final,,,,include,RULIDS-03-41,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,L2,list_action,NOI-343D20CB,final,,,,include,RULIDS-03-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,L2,list_action,NOI-38EA4D91,draft,,,,include,RULIDS-03-38,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,L2,list_action,NOI-F7EB742E,final,,,,include,RULIDS-03-74,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,N1,numeric_delta,NOI-22B09DB9,draft,add,5673,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N1,numeric_delta,NOI-50FEB92F,final,add,1813,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,N1,numeric_delta,NOI-5B5E39F7,draft,add,7945,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N1,numeric_delta,NOI-5B6A40C2,final,add,3384,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N1,numeric_delta,NOI-FD384FFE,final,add,5327,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,N2,numeric_delta,NOI-15BEF376,draft,add,7261,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N2,numeric_delta,NOI-1A5F07D8,final,add,5895,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N2,numeric_delta,NOI-1C4E013B,final,add,7976,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,N2,numeric_delta,NOI-8D1300AA,final,add,4291,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,N2,numeric_delta,NOI-DFC0E396,draft,add,3410,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,T1,text_candidate,NOI-0FF84ACA,draft,,,,,,,,,,,variant_a,87,1,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,T1,text_candidate,NOI-195AC63E,final,,,,,,,,,,,variant_a,84,4,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,T1,text_candidate,NOI-22A6F63F,final,,,,,,,,,,,variant_b,86,2,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,2,T1,text_candidate,NOI-88FBACA4,draft,,,,,,,,,,,control,85,3,decoy from unselected or invalid packet
record,PKT-2118C0,,,,,,1,T1,text_candidate,NOI-FA978F04,final,,,,,,,,,,,control,88,0,decoy from unselected or invalid packet
record,PKT-280AB6,,,,,,3,L1,list_action,LST-0BAD19AC,final,,,,include,QUAFAI-03-36,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L1,list_action,LST-46DDA04D,final,,,,remove,QUAFAI-03-DECOY,QUAFAI-03-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-280AB6,,,,,,3,L1,list_action,LST-59FBB7C8,final,,,,include,QUAFAI-03-23,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L1,list_action,LST-861727AD,final,,,,include,QUAFAI-03-82,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L1,list_action,LST-F3ECD07A,final,,,,include,QUAFAI-03-44,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L2,list_action,LST-0C119D62,final,,,,include,RULIDS-03-51,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L2,list_action,LST-2A252E9A,final,,,,include,RULIDS-03-103,,,,,,,,,include unless a later remove or alias targets it
record,PKT-280AB6,,,,,,3,L2,list_action,LST-660F525D,final,,,,remove,RULIDS-03-DECOY,RULIDS-03-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
