section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-42AD29,NON-39ED184F02,638fedd77a2cee54,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-295939,NON-F3F3E5D3A2,76ee6b81953c958e,approved,PKT-42AD29,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-1C233F,NON-2E3B61FBDB,c99f18a17da78ce0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-5E4CF7,NON-85BEF46882,f62049f4236cb5f3,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-1C233F,,,,,,1,L1,list_action,NOI-054EDD7E,final,,,,include,QUAFAI-04-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,2,L1,list_action,NOI-3C8409DD,draft,,,,include,QUAFAI-04-104,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,2,L1,list_action,NOI-68C1B856,draft,,,,include,QUAFAI-04-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,1,L1,list_action,NOI-B02B09AC,final,,,,include,QUAFAI-04-60,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,1,L1,list_action,NOI-E7C5138F,final,,,,include,QUAFAI-04-69,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,2,L2,list_action,NOI-13104D4C,draft,,,,include,RULIDS-04-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,1,L2,list_action,NOI-35FDAE41,final,,,,include,RULIDS-04-13,,,,,,,,,decoy from unselected or invalid packet
record,PKT-1C233F,,,,,,2,L2,list_action,NOI-C41361E5,draft,,,,include,RULIDS-04-61,,,,,,,,,decoy from unselected or invalid packet
