section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-576FB1,NON-32521D9E00,f6efa27cf4ce29e1,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-49A26B,NON-ECDCDDA2B0,d2c318690a4d219e,approved,PKT-576FB1,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-A3CD96,NON-BB0AE802F1,a55f1e5769cd39a0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-20DEE3,NON-CD04BDBC65,74b4030228bb5200,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-20DEE3,,,,,,1,L1,list_action,NOI-5FD298ED,final,,,,include,STAOPP-03-103,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,2,L1,list_action,NOI-87BD36F4,draft,,,,include,STAOPP-03-40,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,2,L1,list_action,NOI-C4F6A742,draft,,,,include,STAOPP-03-92,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,1,L1,list_action,NOI-D518D5E2,final,,,,include,STAOPP-03-81,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,1,L1,list_action,NOI-F4635DEF,final,,,,include,STAOPP-03-90,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,2,L2,list_action,NOI-36CF86AE,draft,,,,include,CAMERR-03-41,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,1,L2,list_action,NOI-540CB649,final,,,,include,CAMERR-03-50,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,1,L2,list_action,NOI-DDA45897,final,,,,include,CAMERR-03-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,1,L2,list_action,NOI-F3E068AA,final,,,,include,CAMERR-03-103,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20DEE3,,,,,,2,L2,list_action,NOI-FD2CFB0F,draft,,,,include,CAMERR-03-15,,,,,,,,,decoy from unselected or invalid packet
