section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-D80845,NON-C184F31216,50efe1ac575fd718,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-C550FD,NON-268CC522BE,5cbfbfed29c0bc7c,approved,PKT-D80845,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-44279D,NON-36113169F6,1c10ee61551f03c0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-20EDA9,NON-49C790EE8E,9344fb4c9401bae0,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-20EDA9,,,,,,2,L1,list_action,NOI-31EF586C,draft,,,,include,QUAFAI-02-11,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L1,list_action,NOI-4BA2A639,final,,,,include,QUAFAI-02-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L1,list_action,NOI-6607ABC0,final,,,,include,QUAFAI-02-46,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L1,list_action,NOI-A90E497A,final,,,,include,QUAFAI-02-92,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,2,L1,list_action,NOI-E04B7DBA,draft,,,,include,QUAFAI-02-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L2,list_action,NOI-AB0CF881,final,,,,include,RULIDS-02-38,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L2,list_action,NOI-C7A03195,final,,,,include,RULIDS-02-21,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,2,L2,list_action,NOI-C7AB65F4,draft,,,,include,RULIDS-02-12,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,2,L2,list_action,NOI-DD0B3558,draft,,,,include,RULIDS-02-40,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,L2,list_action,NOI-E90DCF4D,final,,,,include,RULIDS-02-68,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,1,N1,numeric_delta,NOI-2361EB1D,final,add,4845,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-20EDA9,,,,,,2,N1,numeric_delta,NOI-2397E4CF,draft,add,1042,100,,,,,,,,,,,decoy from unselected or invalid packet
