section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-E95D91,NON-5EC81F95F7,d40918275f13c371,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-9DA657,NON-F177FA8AB7,ea7ffa039b7a1402,approved,PKT-E95D91,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-CE3138,NON-73138B7BF9,59e8affd7560d8d0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-79C7F8,NON-228F2F6041,9d7caff682f02d98,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-79C7F8,,,,,,1,B1,boolean_gate,NOI-0742AADF,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,2,B1,boolean_gate,NOI-69E5F4AA,draft,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,2,B1,boolean_gate,NOI-8071D7F1,draft,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,B1,boolean_gate,NOI-B81EF91E,final,,,,,,,,,clear,clear,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,B1,boolean_gate,NOI-E2B5AB14,final,,,,,,,,,clear,blocked,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,2,L1,list_action,NOI-091D0F57,draft,,,,include,EXCIDS-03-97,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,L1,list_action,NOI-3622119B,final,,,,include,EXCIDS-03-15,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,2,L1,list_action,NOI-581D9E65,draft,,,,include,EXCIDS-03-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,L1,list_action,NOI-C5D79D97,final,,,,include,EXCIDS-03-22,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,L1,list_action,NOI-DBF08820,final,,,,include,EXCIDS-03-73,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,1,L2,list_action,NOI-4CA80A93,final,,,,include,GBP,,,,,,,,,decoy from unselected or invalid packet
record,PKT-79C7F8,,,,,,2,L2,list_action,NOI-6BD8BE60,draft,,,,include,AUD,,,,,,,,,decoy from unselected or invalid packet
