section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-983A25,NON-82C9A13A2D,054a4d114821ff2a,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-65F19E,NON-26CA7D1292,7999b5ec0eaf4342,approved,PKT-983A25,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-BD589C,NON-B536AFE44A,7fc11dbc59c87a10,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-F65BB1,NON-5C5C6523B9,a6c1b85d78c1f5ca,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-65F19E,,,,,,1,L1,list_action,NOI-6EDDED12,final,,,,include,QUAFAI-01-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,2,L1,list_action,NOI-83B8D075,draft,,,,include,QUAFAI-01-41,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,L1,list_action,NOI-91F9DDF3,final,,,,include,QUAFAI-01-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,L1,list_action,NOI-EB7177A1,final,,,,include,QUAFAI-01-91,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,2,L1,list_action,NOI-F138FB19,draft,,,,include,QUAFAI-01-17,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,L2,list_action,NOI-0F3902E5,final,,,,include,RULIDS-01-91,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,L2,list_action,NOI-41BAE72E,final,,,,include,RULIDS-01-51,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,L2,list_action,NOI-587302C5,final,,,,include,RULIDS-01-86,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,2,L2,list_action,NOI-6F89151C,draft,,,,include,RULIDS-01-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,2,L2,list_action,NOI-E95C31C7,draft,,,,include,RULIDS-01-54,,,,,,,,,decoy from unselected or invalid packet
record,PKT-65F19E,,,,,,1,N1,numeric_delta,NOI-78A09214,final,add,4932,100,,,,,,,,,,,decoy from unselected or invalid packet
