section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-9D98BA,NON-252D8ADF48,8ca336d96061781f,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-CE03C3,NON-0516713F75,6397b03dd50c12e7,approved,PKT-9D98BA,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-91562F,NON-5766877221,26e3eb01131571b1,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-3E345D,NON-A26A778FB7,1a488d2445edb349,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-3E345D,,,,,,1,L1,list_action,NOI-228F1F09,final,,,,include,NORSKU-01-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L1,list_action,NOI-6B6FF73B,draft,,,,include,NORSKU-01-56,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L1,list_action,NOI-979F790E,final,,,,include,NORSKU-01-62,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L1,list_action,NOI-AAFB5516,final,,,,include,NORSKU-01-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L1,list_action,NOI-AC52AD5E,draft,,,,include,NORSKU-01-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L2,list_action,NOI-2B3A2303,draft,,,,include,REFIDS-01-36,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L2,list_action,NOI-AD838943,final,,,,include,REFIDS-01-23,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L2,list_action,NOI-B1D7D1FA,final,,,,include,REFIDS-01-101,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L2,list_action,NOI-B7D2C735,final,,,,include,REFIDS-01-35,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L2,list_action,NOI-EB2A0456,draft,,,,include,REFIDS-01-68,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L3,list_action,NOI-16C45D63,draft,,,,include,POLVIO-01-33,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L3,list_action,NOI-24DA5E98,final,,,,include,POLVIO-01-102,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L3,list_action,NOI-34FB7669,final,,,,include,POLVIO-01-92,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,L3,list_action,NOI-7D4B7DA6,final,,,,include,POLVIO-01-107,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,L3,list_action,NOI-946CF405,draft,,,,include,POLVIO-01-12,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,N1,numeric_delta,NOI-0424B730,final,add,670,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,2,N1,numeric_delta,NOI-325C4675,draft,add,8160,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-3E345D,,,,,,1,N1,numeric_delta,NOI-3F9E4425,final,add,2844,100,,,,,,,,,,,decoy from unselected or invalid packet
