section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-3A1F18,NON-68373271D0,ec03793b7c605b19,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-7B49A9,NON-880EA531CD,679d94db37de23a1,approved,PKT-3A1F18,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-A6AD6E,NON-71DE3AE416,820217765f0455d0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-BE8512,NON-C6A8A0CC50,07af838d423f3350,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-3A1F18,,,,,,3,L1,list_action,LST-451F90C8,final,,,,remove,QUAFAI-05-DECOY,QUAFAI-05-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-3A1F18,,,,,,3,L1,list_action,LST-51139074,final,,,,include,QUAFAI-05-52,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L1,list_action,LST-6EFCC9DD,final,,,,include,QUAFAI-05-50,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L1,list_action,LST-C3D3B8C6,final,,,,include,QUAFAI-05-13,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L1,list_action,LST-E886CE7A,final,,,,include,QUAFAI-05-98,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L2,list_action,LST-17194B9A,final,,,,include,RULIDS-05-24,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L2,list_action,LST-4CB22BFD,final,,,,include,RULIDS-05-52,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L2,list_action,LST-6DBF9668,final,,,,include,RULIDS-05-44,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L2,list_action,LST-97C772E6,final,,,,include,RULIDS-05-49,,,,,,,,,include unless a later remove or alias targets it
record,PKT-3A1F18,,,,,,3,L2,list_action,LST-FF3B0E97,final,,,,remove,RULIDS-05-DECOY,RULIDS-05-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
