section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-BE25DC,NON-E677CAAD75,9cafb3cf20f78c64,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-7DF588,NON-6037869BC9,e99e30b74121c367,approved,PKT-BE25DC,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-EF23B3,NON-EDFC3A7312,d2e46bd75d5bc2b0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-FE6678,NON-E5B828C7BA,e130a8c692ec8af9,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-7DF588,,,,,,2,L1,list_action,NOI-69F99546,draft,,,,include,STAOPP-04-87,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L1,list_action,NOI-8C1C6B10,final,,,,include,STAOPP-04-24,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L1,list_action,NOI-CA4AB22E,final,,,,include,STAOPP-04-34,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L1,list_action,NOI-CB266159,final,,,,include,STAOPP-04-93,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,L1,list_action,NOI-FB94EDCB,draft,,,,include,STAOPP-04-75,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L2,list_action,NOI-0A70E5CC,final,,,,include,CAMERR-04-88,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L2,list_action,NOI-630B3E41,final,,,,include,CAMERR-04-35,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L2,list_action,NOI-80CE3564,final,,,,include,CAMERR-04-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,L2,list_action,NOI-9CF8CD07,draft,,,,include,CAMERR-04-17,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,L2,list_action,NOI-DEE3F6CF,draft,,,,include,CAMERR-04-79,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,L3,list_action,NOI-1EDE6FE8,draft,,,,include,ACTITE-04-85,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,L3,list_action,NOI-3183ECF4,draft,,,,include,ACTITE-04-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L3,list_action,NOI-545D5459,final,,,,include,ACTITE-04-11,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L3,list_action,NOI-C5469FB5,final,,,,include,ACTITE-04-74,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,L3,list_action,NOI-F1E55558,final,,,,include,ACTITE-04-67,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,N1,numeric_delta,NOI-02A8B041,draft,add,446,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,N1,numeric_delta,NOI-06A89F58,final,add,5187,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,N1,numeric_delta,NOI-270C4227,final,add,7747,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,N1,numeric_delta,NOI-A6F2304F,draft,add,7794,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,N1,numeric_delta,NOI-FE32DC30,final,add,8376,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,T1,text_candidate,NOI-4B6CF379,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,T1,text_candidate,NOI-60D2688C,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,1,T1,text_candidate,NOI-9BC8A4CE,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,T1,text_candidate,NOI-E29322E8,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-7DF588,,,,,,2,T1,text_candidate,NOI-F533F567,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-BE25DC,,,,,,3,L1,list_action,LST-52C437BB,final,,,,include,STAOPP-04-90,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L1,list_action,LST-680C1810,final,,,,include,STAOPP-04-44,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L1,list_action,LST-6CFA414F,final,,,,include,STAOPP-04-37,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L1,list_action,LST-817E318D,final,,,,remove,STAOPP-04-DECOY,STAOPP-04-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-BE25DC,,,,,,3,L1,list_action,LST-AA3CCCD0,final,,,,include,STAOPP-04-101,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L2,list_action,LST-0713951E,final,,,,include,CAMERR-04-107,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L2,list_action,LST-220204EA,final,,,,include,CAMERR-04-85,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L2,list_action,LST-8B180AC4,final,,,,remove,CAMERR-04-DECOY,CAMERR-04-DECOY,,,,,,,,remove this candidate if it appears in a lower revision
record,PKT-BE25DC,,,,,,3,L2,list_action,LST-D6404FC7,final,,,,include,CAMERR-04-36,,,,,,,,,include unless a later remove or alias targets it
record,PKT-BE25DC,,,,,,3,L2,list_action,LST-EA583C6D,final,,,,include,CAMERR-04-105,,,,,,,,,include unless a later remove or alias targets it
