section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-CA8CB0,NON-F92D02EBA9,7cb1ef6e585aaed3,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-169744,NON-428E8AB70B,46cd7ba35969d9de,approved,PKT-CA8CB0,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-7F682B,NON-66D3CB35A2,e1ae86c6cf83fe10,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-6AE384,NON-30E34EE24C,9a9e97c300347c93,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-169744,,,,,,1,L1,list_action,NOI-0DD4E038,final,,,,include,STAOPP-05-35,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L1,list_action,NOI-31CD0C4C,final,,,,include,STAOPP-05-74,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L1,list_action,NOI-322AEF1B,draft,,,,include,STAOPP-05-81,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L1,list_action,NOI-D0D1604F,draft,,,,include,STAOPP-05-96,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L1,list_action,NOI-F98AB43D,final,,,,include,STAOPP-05-88,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L2,list_action,NOI-3DE93321,final,,,,include,CAMERR-05-59,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L2,list_action,NOI-4226EA8F,draft,,,,include,CAMERR-05-80,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L2,list_action,NOI-490A0513,draft,,,,include,CAMERR-05-21,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L2,list_action,NOI-86EFF099,final,,,,include,CAMERR-05-69,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L2,list_action,NOI-B7468788,final,,,,include,CAMERR-05-94,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L3,list_action,NOI-2781725B,final,,,,include,ACTITE-05-76,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L3,list_action,NOI-390B1009,final,,,,include,ACTITE-05-18,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L3,list_action,NOI-8A6BCE5E,draft,,,,include,ACTITE-05-61,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,L3,list_action,NOI-95B0C308,final,,,,include,ACTITE-05-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,L3,list_action,NOI-E2A01AFC,draft,,,,include,ACTITE-05-97,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,N1,numeric_delta,NOI-0BD556F6,final,add,8214,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,N1,numeric_delta,NOI-6EB814EF,draft,add,7109,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,N1,numeric_delta,NOI-AFA55DBE,final,add,6275,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,N1,numeric_delta,NOI-C930DDF7,draft,add,7587,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,N1,numeric_delta,NOI-EE02E9C8,final,add,3919,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-169744,,,,,,1,T1,text_candidate,NOI-207CD57C,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-169744,,,,,,2,T1,text_candidate,NOI-291359BB,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
