section,packet_id,nonce,checksum,state,superseded_by,source_weight,revision,channel,kind,record_id,status,operator,amount_minor,scale,action,value,target,bucket,delta,expected,observed,candidate,score,penalty,note
protocol,,,,,,,,,,,,,,,,evoclawbench-hard-mode-v4,,,,,,,,,metadata row; use manifest and record rows for derivation
manifest,PKT-C35CE1,NON-C1EB251B4C,7384cb2f4d078760,approved,,90,3,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-91B1B3,NON-0366DCF10B,b20b00a709b3ffbb,approved,PKT-C35CE1,83,2,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-5E0147,NON-921152B86A,c044acc74dc992f0,approved,,76,1,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
manifest,PKT-AF7F62,NON-438B4D67B0,746dd82836811d28,draft,,69,4,,,,,,,,,,,,,,,,,,candidate evidence packet; validate before using records
record,PKT-5E0147,,,,,,1,L1,list_action,NOI-14CE65D9,final,,,,include,STAOPP-05-58,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L1,list_action,NOI-1BF5AEAF,draft,,,,include,STAOPP-05-83,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L1,list_action,NOI-5B0D088A,draft,,,,include,STAOPP-05-26,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L1,list_action,NOI-9E27C1D7,final,,,,include,STAOPP-05-42,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L1,list_action,NOI-BDC0CB63,final,,,,include,STAOPP-05-94,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L2,list_action,NOI-12A349BB,draft,,,,include,CAMERR-05-96,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L2,list_action,NOI-5D29E982,final,,,,include,CAMERR-05-105,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L2,list_action,NOI-66AF5A35,draft,,,,include,CAMERR-05-24,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L2,list_action,NOI-B7206C1B,final,,,,include,CAMERR-05-79,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L2,list_action,NOI-CB3E1554,final,,,,include,CAMERR-05-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L3,list_action,NOI-00C50BC0,final,,,,include,ACTITE-05-21,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L3,list_action,NOI-00ED8DB9,final,,,,include,ACTITE-05-65,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L3,list_action,NOI-76B30B66,draft,,,,include,ACTITE-05-31,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,L3,list_action,NOI-D10597EB,draft,,,,include,ACTITE-05-99,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,L3,list_action,NOI-E967940F,final,,,,include,ACTITE-05-17,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,N1,numeric_delta,NOI-16B37595,final,add,1004,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,N1,numeric_delta,NOI-77A31721,draft,add,7471,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,N1,numeric_delta,NOI-8832F269,final,add,7168,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,N1,numeric_delta,NOI-C0FDD61C,final,add,9096,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,N1,numeric_delta,NOI-E2C70052,draft,add,3057,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,T1,text_candidate,NOI-2A0D3332,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,T1,text_candidate,NOI-4AEE134E,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,T1,text_candidate,NOI-ACDB6608,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,2,T1,text_candidate,NOI-BAFC7836,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-5E0147,,,,,,1,T1,text_candidate,NOI-FB905798,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L1,list_action,NOI-690212FC,draft,,,,include,STAOPP-05-27,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L1,list_action,NOI-81D417EE,final,,,,include,STAOPP-05-103,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L1,list_action,NOI-968E393D,draft,,,,include,STAOPP-05-68,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L1,list_action,NOI-C348F1FC,final,,,,include,STAOPP-05-46,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L1,list_action,NOI-DBC117F9,final,,,,include,STAOPP-05-63,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L2,list_action,NOI-0AE67DEC,final,,,,include,CAMERR-05-64,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L2,list_action,NOI-0C14323E,final,,,,include,CAMERR-05-19,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L2,list_action,NOI-0CF4A071,draft,,,,include,CAMERR-05-49,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L2,list_action,NOI-44EE4099,final,,,,include,CAMERR-05-23,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L2,list_action,NOI-D7F65C10,draft,,,,include,CAMERR-05-65,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L3,list_action,NOI-1B48D258,final,,,,include,ACTITE-05-87,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L3,list_action,NOI-34ACA917,final,,,,include,ACTITE-05-25,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,L3,list_action,NOI-55A310AA,final,,,,include,ACTITE-05-28,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L3,list_action,NOI-A1E8F004,draft,,,,include,ACTITE-05-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,L3,list_action,NOI-CA7740B9,draft,,,,include,ACTITE-05-38,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,N1,numeric_delta,NOI-74743A70,final,add,4870,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,N1,numeric_delta,NOI-A17D9C8C,draft,add,3798,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,N1,numeric_delta,NOI-B8DEE5C5,final,add,1048,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,N1,numeric_delta,NOI-B8EE329E,draft,add,7980,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,N1,numeric_delta,NOI-D164F55C,final,add,8378,100,,,,,,,,,,,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,T1,text_candidate,NOI-21C00BFF,final,,,,,,,,,,,watchlist_review,88,0,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,T1,text_candidate,NOI-27418BF5,draft,,,,,,,,,,,exec_escalation,87,1,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,T1,text_candidate,NOI-376A0166,final,,,,,,,,,,,routine_closeout,86,2,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,1,T1,text_candidate,NOI-D5C1D564,final,,,,,,,,,,,exec_escalation,84,4,decoy from unselected or invalid packet
record,PKT-91B1B3,,,,,,2,T1,text_candidate,NOI-EFB4A43B,draft,,,,,,,,,,,watchlist_review,85,3,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L1,list_action,NOI-2D73E77B,final,,,,include,STAOPP-05-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,2,L1,list_action,NOI-3EB05B31,draft,,,,include,STAOPP-05-101,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L1,list_action,NOI-8531E089,final,,,,include,STAOPP-05-43,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L1,list_action,NOI-889820A5,final,,,,include,STAOPP-05-78,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,2,L1,list_action,NOI-F6F5160F,draft,,,,include,STAOPP-05-17,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,2,L2,list_action,NOI-31CD1BA3,draft,,,,include,CAMERR-05-30,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L2,list_action,NOI-641F398F,final,,,,include,CAMERR-05-80,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L2,list_action,NOI-ABFE299A,final,,,,include,CAMERR-05-16,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,1,L2,list_action,NOI-CBB678D4,final,,,,include,CAMERR-05-77,,,,,,,,,decoy from unselected or invalid packet
record,PKT-AF7F62,,,,,,2,L2,list_action,NOI-DEADB6AB,draft,,,,include,CAMERR-05-88,,,,,,,,,decoy from unselected or invalid packet
